Word,Pronunciation,Syllables,Frequency
CUPCAKES,"['K AH', 'P K EY K S']","['CUP', 'CA', 'KES']",396889
CUPERTINO,"['K UW', 'P ER', 'T IY', 'N OW']","['CU', 'PER', 'TI', 'NO']",723834
CUPID,"['K Y UW', 'P IH D']","['CU', 'PID']",1061697
CUPIDITY,"['K Y UW', 'P IH', 'D IH', 'T IY']","['CU', 'PI', 'DI', 'TY']",29344
CUPIDS,"['K Y UW', 'P IH D Z']","['CU', 'PIDS']",108702
CUPOLA,"['K AH', 'P OW', 'L AH']","['CU', 'PO', 'LA']",199250
CUPP,['K AH P'],['CUPP'],69615
CUPPLES,"['K AH', 'P AH L Z']","['CU', 'PPLES']",57560
CUPPS,['K AH P S'],['CUPPS'],16216
CUPS,['K AH P S'],['CUPS'],8935485
CUR,['K ER'],['CUR'],3639449
CURABLE,"['K Y UH R', 'AH', 'B AH L']","['CUR', 'A', 'BLE']",237322
CURACAO,"['K Y UH R', 'AH', 'S AW']","['CUR', 'A', 'CAO']",962320
CURARE,"['K Y UW R', 'AE R', 'EY']","['CUR', 'ARE']",39927
CURATE,"['K Y UH R', 'AH T']","['CUR', 'ATE']",231095
CURATIVE,"['K Y UH R', 'AH', 'T IH V']","['CUR', 'A', 'TIVE']",410566
CURATOR,"['K Y UH R', 'EY', 'T ER']","['CUR', 'A', 'TOR']",1580529
CURATORIAL,"['K Y UH R', 'AH', 'T AO R', 'IY', 'AH L']","['CUR', 'A', 'TOR', 'IAL']",216673
CURATORS,"['K Y UH R', 'AH', 'T ER Z']","['CUR', 'A', 'TORS']",557145
CURB,['K ER B'],['CURB'],3509257
CURBS,['K ER B Z'],['CURBS'],478423
CURBSIDE,"['K ER', 'B S AY D']","['CUR', 'BSIDE']",352721
CURBSTONE,"['K ER B S', 'T OW N']",['CURBSTONE'],22858
CURCI,"['K UH R', 'CH IY']","['CUR', 'CI']",21775
CURCIO,"['K UH R', 'CH IY', 'OW']","['CUR', 'CIO']",41587
CURD,['K ER D'],['CURD'],285491
CURDS,['K ER D Z'],['CURDS'],97052
CURE,['K Y UH R'],['CURE'],10046948
CURED,['K Y UH R D'],"['CU', 'RED']",1955657
CURES,['K Y UH R Z'],"['CU', 'RES']",1489176
CURETON,"['K Y UH R', 'T AH N']","['CUR', 'E', 'TON']",45509
CURFEWS,"['K ER', 'F Y UW Z']","['CUR', 'FEWS']",129903
CURFMAN,"['K ER', 'F M AH N']","['CUR', 'FMAN']",26150
CURIE,"['K Y UH R', 'IY']","['CUR', 'IE']",628416
CURIEL,"['K Y UW R', 'IY L']","['CUR', 'IEL']",40735
CURING,"['K Y UH R', 'IH NG']","['CUR', 'ING']",1494526
CURIO,"['K Y UH R', 'IY', 'OW']","['CUR', 'IO']",506765
CURIOS,"['K Y UH R', 'IY', 'OW Z']","['CUR', 'IOS']",310977
CURIOSITIES,"['K Y UH R', 'IY', 'AA', 'S AH', 'T IY Z']","['CUR', 'IO', 'S', 'STIES']",335224
CURIOSITY,"['K Y UH R', 'IY', 'AA', 'S AH', 'T IY']","['CUR', 'IO', 'S', 'STY']",2770499
CURIOUS,"['K Y UH R', 'IY', 'AH S']","['CUR', 'I', 'OUS']",8460088
CURIOUSER,"['K Y UH R', 'IY', 'AH', 'S ER']","['CUR', 'I', 'OU', 'SER']",141818
CURIOUSLY,"['K Y UH R', 'IY', 'AH', 'S L IY']","['CUR', 'I', 'OU', 'SLY']",767288
CURITIBA,"['K Y UH', 'IH', 'T IY', 'B AH']","['CU', 'RI', 'TI', 'BA']",293510
CURL,['K ER L'],['CURL'],3659178
CURLER,"['K ER', 'L ER']","['CUR', 'LER']",121870
CURLERS,"['K ER', 'L ER Z']","['CUR', 'LERS']",149629
CURLS,['K ER L Z'],['CURLS'],717837
CURMUDGEONS,"['K ER', 'M AH', 'JH IH N Z']","['CUR', 'MUD', 'GEONS']",35028
CURRAGH,"['K AH R', 'AH']","['CUR', 'RAGH']",73168
CURRAN,"['K ER', 'AH N']","['CUR', 'RAN']",835578
CURREN,"['K ER', 'AH N']","['CUR', 'REN']",101122
CURRENCE,"['K ER', 'AH N S']","['CUR', 'RE', 'NCE']",24112
CURRENCIES,"['K ER', 'AH N', 'S IY Z']","['CUR', 'RE', 'NCIES']",5388923
CURRENCY,"['K ER', 'AH N', 'S IY']","['CUR', 'RE', 'NCY']",42720398
CURRENT,"['K ER', 'AH N T']","['CUR', 'RENT']",216987137
CURRENTLY,"['K ER', 'AH N', 'T L IY']","['CUR', 'RENTLY']",89075990
CURRENTS,"['K ER', 'AH N T S']","['CUR', 'RENTS']",3308147
CURRERI,"['K UH R', 'EH R', 'IY']","['CUR', 'RER', 'I']",13645
CURREY,"['K ER', 'IY']","['CUR', 'REY']",88276
CURRICULA,"['K ER', 'IH', 'K Y AH', 'L AA']","['CUR', 'RI', 'CU', 'LA']",2041759
CURRICULAR,"['K ER', 'IH', 'K Y AH', 'L ER']","['CUR', 'RI', 'CU', 'LAR']",1852200
CURRICULUM,"['K ER', 'IH', 'K Y AH', 'L AH M']","['CUR', 'RI', 'CU', 'LUM']",23992488
CURRICULUMS,"['K ER', 'IH', 'K Y AH', 'L AH M Z']","['CUR', 'RI', 'CU', 'LUMS']",580491
CURRIE,"['K ER', 'IY']","['CUR', 'RIE']",1124911
CURRIED,"['K ER', 'IY D']","['CUR', 'RIED']",217574
CURRIER,"['K ER', 'IY', 'ER']","['CUR', 'RIER']",323075
CURRIES,"['K ER', 'IY Z']","['CUR', 'RIES']",243494
CURRIN,"['K AO R', 'IH N']","['CUR', 'RIN']",45349
CURRINGTON,"['K ER', 'IH NG', 'T AH N']","['CUR', 'RING', 'TON']",65500
CURRO,"['K UH R', 'OW']","['CUR', 'RO']",18340
CURRY,"['K AH R', 'IY']","['CUR', 'RY']",4029540
CURRYING,"['K ER', 'IY', 'IH NG']","['CUR', 'RYING']",37707
CURRYS,"['K AH R', 'IY Z']","['CUR', 'RYS']",563004
CURSE,['K ER S'],"['CU', 'RSE']",3982181
CURSED,['K ER S T'],"['CU', 'RSED']",1926459
CURSES,"['K ER', 'S IH Z']","['CUR', 'SES']",833291
CURSING,"['K ER', 'S IH NG']","['CUR', 'SING']",508585
CURSOR,"['K ER', 'S ER']","['CUR', 'SOR']",5122085
CURSORY,"['K ER', 'S ER', 'IY']","['CUR', 'SOR', 'Y']",341712
CURT,['K ER T'],['CURT'],1580485
CURTAILMENT,"['K ER', 'T EY L', 'M AH N T']","['CUR', 'TAIL', 'MENT']",224902
CURTAILMENTS,"['K ER', 'T EY L', 'M AH N T S']","['CUR', 'TAIL', 'MENTS']",25966
CURTAIN,"['K ER', 'T AH N']","['CUR', 'TAIN']",4827869
CURTAINS,"['K ER', 'T AH N Z']","['CUR', 'TAINS']",3412919
CURTISS,"['K ER', 'T IH S']","['CUR', 'TISS']",385914
CURTLY,"['K ER', 'T L IY']","['CUR', 'TLY']",68374
CURTSINGER,"['K ER', 'T S IH N', 'JH ER']","['CUR', 'TSI', 'NGER']",48914
CURTSY,"['K ER', 'T S IY']","['CUR', 'TSY']",21663
CURVATURE,"['K ER', 'V AH', 'CH ER']","['CUR', 'VA', 'TURE']",1388596
CURVED,['K ER V D'],"['CU', 'RVED']",3086969
CURVES,['K ER V Z'],"['CU', 'RVES']",5638455
CURVING,"['K ER', 'V IH NG']","['CUR', 'VING']",262992
CURZIO,"['K ER', 'Z IY', 'OW']","['CUR', 'ZIO']",13712
CUS,['K AH S'],['CUS'],699890
CUSACK,"['K Y UW', 'Z AH K']","['CU', 'SACK']",515057
CUSANO,"['K UW', 'S AA', 'N OW']","['CU', 'SA', 'NO']",46360
CUSH,['K AH SH'],['CUSH'],147624
CUSHING,"['K UH', 'SH IH NG']","['CU', 'SHING']",1064284
CUSHION,"['K UH', 'SH AH N']","['CU', 'SHION']",3556775
CUSHIONED,"['K UH', 'SH AH N D']","['CU', 'SHIO', 'NED']",780862
CUSHIONING,"['K UH', 'SH AH', 'N IH NG']","['CU', 'SHIO', 'NING']",834625
CUSHIONS,"['K UH', 'SH AH N Z']","['CU', 'SHIONS']",1871837
CUSHITIC,"['K AH', 'SH IH', 'T IH K']","['CU', 'SHI', 'TIC']",14680
CUSHY,"['K UH', 'SH IY']","['CU', 'SHY']",147465
CUSICK,"['K Y UW', 'Z IH K']","['CU', 'SICK']",137450
CUSIMANO,"['K UW', 'S IY', 'M AA', 'N OW']","['CU', 'SI', 'MA', 'NO']",19148
CUSIP,"['K AH', 'S IH P']","['CU', 'SIP']",147568
CUSK,['K AH S K'],['CUSK'],24095
CUSO,"['K Y UW', 'S OW']","['CU', 'SO']",48264
CUSP,['K AH S P'],['CUSP'],453355
CUSS,['K AH S'],['CUSS'],297222
CUSSED,['K AH S T'],"['CU', 'SSED']",164226
CUSSING,"['K AH', 'S IH NG']","['CU', 'SSING']",124189
CUSSON,"['K AH', 'S AH N']","['CU', 'SSON']",15904
CUSTARD,"['K AH S', 'T ER D']","['CUS', 'TARD']",742881
CUSTODIANS,"['K AH S', 'T OW', 'D IY', 'AH N Z']","['CUS', 'TO', 'DIANS']",392394
CUSTODIO,"['K UW S', 'T OW', 'D IY', 'OW']","['CUS', 'TO', 'DIO']",19791
CUSTODY,"['K AH S', 'T AH', 'D IY']","['CUS', 'TO', 'DY']",7459454
CUSTOMARILY,"['K AH S', 'T AH', 'M EH R', 'AH', 'L IY']","['CUS', 'TO', 'MAR', 'I', 'LY']",415271
CUSTOMARY,"['K AH S', 'T AH', 'M EH R', 'IY']","['CUS', 'TO', 'MAR', 'Y']",1902031
CUSTOMIZES,"['K AH S', 'T AH', 'M AY', 'Z IH Z']","['CUS', 'TO', 'MI', 'ZES']",78468
CUSUMANO,"['K UW', 'S UW', 'M AA', 'N OW']","['CU', 'SU', 'MA', 'NO']",37773
CUT,['K AH T'],['CUT'],61337417
CUTANEOUS,"['K Y UW', 'T EY', 'N IY', 'AH S']","['CU', 'TANE', 'OUS']",710334
CUTAWAY,"['K AH', 'T AH', 'W EY']","['CU', 'TA', 'WAY']",333552
CUTE,['K Y UW T'],['CUTE'],17912721
CUTENESS,"['K Y UW', 'T N AH S']","['CU', 'TE', 'NESS']",167536
CUTER,"['K Y UW', 'T ER']","['CU', 'TER']",152750
CUTEST,"['K Y UW', 'T IH S T']","['CU', 'TEST']",494845
CUTESY,"['K Y UW', 'T S IY']","['CU', 'TE', 'SY']",114997
CUTHBERT,"['K AH TH', 'B ER T']","['CUTH', 'BERT']",706009
CUTHBERTSON,"['K AH TH', 'B ER', 'T S AH N']","['CUTH', 'BER', 'TSON']",100717
CUTICLE,"['K Y UW', 'T AH', 'K AH L']","['CU', 'TI', 'CLE']",330584
CUTLER,"['K AH', 'T L ER']","['CUT', 'LER']",1231345
CUTLERY,"['K AH', 'T L ER', 'IY']","['CUT', 'LER', 'Y']",2982254
CUTOFF,"['K AH', 'T AO F']","['CU', 'TOFF']",1556770
CUTOFFS,"['K AH', 'T AO F S']","['CU', 'TOFFS']",133260
CUTOUT,"['K AH', 'T AW T']","['CU', 'TOUT']",547177
CUTOUTS,"['K AH', 'T AW T S']","['CU', 'TOUTS']",419474
CUTRER,"['K AH', 'T R ER']","['CU', 'TRER']",24757
CUTRIGHT,"['K AH', 'T R AY T']","['CU', 'TRIGHT']",26738
CUTS,['K AH T S'],['CUTS'],12832156
CUTTER,"['K AH', 'T ER']","['CU', 'TTER']",4273307
CUTTERS,"['K AH', 'T ER Z']","['CU', 'TTERS']",2208709
CUTTING,"['K AH', 'T IH NG']","['CU', 'TTING']",19780364
CUTTINGS,"['K AH', 'T IH NG Z']","['CU', 'TTINGS']",959725
CUTTINO,"['K UW', 'T IY', 'N OW']","['CU', 'TTI', 'NO']",33916
CUTTLEFISH,"['K AH', 'T AH L', 'F IH SH']","['CUTT', 'LE', 'FISH']",131626
CUTTS,['K AH T S'],['CUTTS'],147018
CUTTY,"['K AH', 'T IY']","['CU', 'TTY']",133995
CUYAHOGA,"['K AY', 'AH', 'HH OW', 'G AH']","['CUYA', 'H', 'HGA']",826311
CUYLER,"['K AY', 'L ER']","['CUY', 'LER']",60774
CY,['S AY'],['CY'],3202862
CYAN,"['S AY', 'AE N']",['CYAN'],2111144
CYANAMID,"['S AY', 'AE', 'N AH', 'M IH D']","['CYA', 'N', 'NMID']",39768
CYANAZINE,"['S AY', 'AH', 'N AH', 'Z IY N']","['CYA', 'N', 'NZINE']",22426
CYANIDE,"['S AY', 'AH', 'N AY D']","['CYA', 'NIDE']",803269
CYANURIC,"['S AY', 'AE', 'N ER', 'IH K']","['CYA', 'N', 'NRIC']",19536
CYB,['S AY B'],['CYB'],48818
CYBER,"['S AY', 'B ER']","['CY', 'BER']",9289150
CYBERCASH,"['S AY', 'B ER', 'K AE SH']","['CY', 'BER', 'CASH']",118226
CYBERPORN,"['S AY', 'B ER', 'P AO R N']","['CY', 'BER', 'PORN']",27573
CYBERSEX,"['S AY', 'B ER', 'S EH K S']","['CYBE', 'RSEX']",332208
CYBERSPACE,"['S AY', 'B ER S', 'P EY S']","['CY', 'BERS', 'PACE']",2122840
CYBORGS,"['S AY', 'B AO R G Z']","['CY', 'BORGS']",171016
CYBULSKI,"['K IH', 'B AH L S', 'K IY']","['CY', 'BULS', 'KI']",18209
CYCLADES,"['S AY', 'K L EY', 'D IY Z']","['CY', 'CLA', 'DES']",342999
CYCLAMEN,"['S AY', 'K L AH', 'M EH N']","['CY', 'CLA', 'MEN']",127165
CYCLE,"['S AY', 'K AH L']","['CY', 'CLE']",29585286
CYCLED,"['S AY', 'K AH L D']","['CY', 'CLED']",260689
CYCLES,"['S AY', 'K AH L Z']","['CY', 'CLES']",8434209
CYCLIC,"['S AY', 'K L IH K']","['CY', 'CLIC']",2199045
CYCLICAL,"['S AY', 'K L IH', 'K AH L']","['CY', 'CLI', 'CAL']",958986
CYCLICALITY,"['S IH', 'K L IH', 'K AE', 'L IH', 'T IY']","['CY', 'CLI', 'CA', 'LI', 'TY']",20864
CYCLIST,"['S AY', 'K AH', 'L IH S T']","['CY', 'CLIST']",708585
CYCLISTS,"['S AY', 'K AH', 'L IH S T S']","['CY', 'CLISTS']",1228897
CYCLOHEXANE,"['S AY', 'K L AH', 'HH EH', 'K S EY N']","['CY', 'CLO', 'HE', 'XANE']",92922
CYCLONES,"['S IH', 'K L OW N Z']","['CY', 'CLO', 'NES']",871733
CYCLOPEAN,"['S AY', 'K L AH', 'P IY', 'AH N']","['CY', 'CLO', 'PEAN']",31556
CYCLOPS,"['S AY', 'K L AO P S']","['CY', 'CLOPS']",502531
CYCLOTRON,"['S AY', 'K L AH', 'T R AA N']","['CY', 'CLO', 'TRON']",318185
CYD,['S IH D'],['CYD'],212505
CYDONIA,"['S IH', 'D OW', 'N IY', 'AH']","['CY', 'DO', 'NIA']",56280
CYERT,"['S AY', 'ER T']",['CYERT'],14304
CYGNE,"['S IH', 'G N AH']","['CYG', 'NE']",29040
CYGNUS,"['S IH', 'G N AH S']","['CYG', 'NUS']",1049315
CYLINDERS,"['S IH', 'L AH N', 'D ER Z']","['CY', 'LIN', 'DERS']",3363442
CYLINDRICAL,"['S AH', 'L IH N', 'D R IH', 'K AH L']","['CY', 'LIN', 'DRI', 'CAL']",1379287
CYMBAL,"['S IH M', 'B AH L']","['CYM', 'BAL']",611557
CYMBALS,"['S IH M', 'B AH L Z']","['CYM', 'BALS']",725139
CYNDI,"['S IH N', 'D IY']","['CYN', 'DI']",759052
CYNICALLY,"['S IH', 'N IH', 'K AH', 'L IY']","['CY', 'NI', 'CA', 'LLY']",120553
CYNICISM,"['S IH', 'N IH', 'S IH', 'Z AH M']","['CY', 'NI', 'CI', 'SM']",566023
CYNICS,"['S IH', 'N IH K S']","['CY', 'NICS']",163499
CYNTHIA,"['S IH N', 'TH IY', 'AH']","['CYN', 'THIA']",4370055
CYNWYD,"['S IH', 'N W IH D']","['CYN', 'WYD']",119748
CYPHER,"['S AY', 'F ER']","['CY', 'PHER']",369524
CYPHERS,"['S AY', 'F ER Z']","['CY', 'PHERS']",77403
CYPRIAN,"['S IH', 'P R IY', 'AH N']","['CY', 'PRIAN']",115114
CYPRIOT,"['S IH', 'P R IY', 'AH T']","['CY', 'PRIOT']",711638
CYPRIOTS,"['S IH', 'P R IY', 'AH T S']","['CY', 'PRIOTS']",262139
CYR,['S IH R'],['CYR'],383307
CYRIL,"['S IH R', 'AH L']","['CYR', 'IL']",922671
CYRILLIC,"['S ER', 'IH', 'L IH K']","['CYR', 'I', 'LLIC']",1516306
CYST,['S IH S T'],['CYST'],849967
CYSTIC,"['S IH S', 'T IH K']","['CYS', 'TIC']",1382824
CYSTS,['S IH S T S'],['CYSTS'],808464
CYTOLOGY,"['S AY', 'T AA', 'L AH', 'JH IY']","['CY', 'TO', 'LO', 'GY']",1306449
CYTOPLASM,"['S AY', 'T AH', 'P L AE', 'Z AH M']","['CY', 'TO', 'PLA', 'SM']",751966
CZAJA,"['CH AY', 'AH']","['CZA', 'JA']",26734
CZAJKOWSKI,"['CH AY', 'K AO F S', 'K IY']","['CZAJ', 'KOWSKI']",30478
CZAR,['Z AA R'],['CZAR'],553393
CZARIST,"['Z AA R', 'IH S T']","['CZAR', 'IST']",43141
CZARNECKI,"['CH ER', 'N EH T S', 'K IY']","['CZAR', 'NE', 'CKI']",69679
CZARNY,"['CH AA R', 'N IY']","['CZAR', 'NY']",33006
CZARS,['Z AA R Z'],['CZARS'],75932
CZECH,['CH EH K'],['CZECH'],21849930
CZECHOSLOVAK,"['CH EH', 'K AH', 'S L OW', 'V AA K']","['CZE', 'CHOS', 'LO', 'VAK']",153744
CZECHOSLOVAKIA,"['CH EH', 'K AH', 'S L OW', 'V AA', 'K IY', 'AH']","['CZE', 'CHOS', 'LO', 'VA', 'KIA']",1117405
CZECHOSLOVAKIAN,"['CH EH', 'CH AH', 'S L OW', 'V AA', 'K IY', 'AH N']","['CZE', 'CHOS', 'LO', 'VA', 'KIAN']",166352
CZECHS,['CH EH K S'],['CZECHS'],259409
CZERNIAK,"['CH ER', 'N IY', 'AE K']","['CZER', 'NIAK']",13283
CZERNY,"['CH ER', 'N IY']","['CZER', 'NY']",54786
CZERWINSKI,"['CH ER', 'V IH N S', 'K IY']","['CZER', 'WINS', 'KI']",41461
CZESLAW,"['CH EH', 'S L AO']","['CZES', 'LAW']",55354
CZYZ,['CH IH Z'],['CZYZ'],14534
DA,['D AA'],['DA'],33450232
DAAS,['D AA S'],['DAAS'],33020
DAB,['D AE B'],['DAB'],1978263
DABBING,"['D AE', 'B IH NG']","['DA', 'BBING']",27473
DABBLE,"['D AE', 'B AH L']","['DA', 'BBLE']",146962
DABBLES,"['D AE', 'B AH L Z']","['DA', 'BBLES']",44644
DABBLING,"['D AE', 'B AH', 'L IH NG']","['DA', 'BBLING']",142245
DABBS,['D AE B Z'],['DABBS'],51609
DABHOL,"['D AE', 'B OW L']","['DAB', 'HOL']",31127
DABROWSKI,"['D AH', 'B R AO F S', 'K IY']","['DA', 'BROWSKI']",61544
DAC,['D AE K'],['DAC'],1618101
DACE,['D EY S'],['DACE'],143563
DACEY,"['D EY', 'S IY']","['DA', 'CEY']",48280
DACHSHUND,"['D AA', 'K S HH UH N D']",['DACHSHUND'],722619
DACHSHUNDS,"['D AA', 'K S HH UH N T S']",['DACHSHUNDS'],110266
DACIA,"['D EY', 'SH IY', 'AH']","['DA', 'CIA']",379453
DACK,['D AE K'],['DACK'],73417
DACS,['D AE K S'],['DACS'],258584
DACTYL,"['D AE', 'K T IH L']","['DAC', 'TYL']",30911
DAD,['D AE D'],['DAD'],15136055
DADDY,"['D AE', 'D IY']","['DA', 'DDY']",9211193
DADE,['D EY D'],['DADE'],1699637
DADS,['D AE D Z'],['DADS'],1701718
DADY,"['D EY', 'D IY']","['DA', 'DY']",37942
DAE,['D EY'],['DAE'],580763
DAEDALUS,"['D EH', 'D AH', 'L AH S']","['DAE', 'DA', 'LUS']",220110
DAFFODIL,"['D AE', 'F AH', 'D IH L']","['DA', 'FFO', 'DIL']",412731
DAFFODILS,"['D AE', 'F AH', 'D IH L Z']","['DA', 'FFO', 'DILS']",338204
DAFFY,"['D AE', 'F IY']","['DA', 'FFY']",268813
DAFNA,"['D AE', 'F N AH']","['DAF', 'NA']",25753
DAFT,['D AE F T'],['DAFT'],1166488
DAG,['D AE G'],['DAG'],1649705
DAGENAIS,"['D AE', 'ZH IH', 'N EY']","['DA', 'GE', 'NAIS']",39515
DAGER,"['D EY', 'G ER']","['DA', 'GER']",124712
DAGESTAN,"['D AE', 'G EH S', 'T AE N']","['DA', 'GES', 'TAN']",120122
DAGG,['D AE G'],['DAGG'],30196
DAGGER,"['D AE', 'G ER']","['DA', 'GGER']",1421836
DAGGERS,"['D AE', 'G ER Z']","['DA', 'GGERS']",577197
DAGGETT,"['D AE', 'G IH T']","['DA', 'GGETT']",227796
DAGGS,['D AE G Z'],['DAGGS'],15008
DAGLEY,"['D AE', 'G L IY']","['DA', 'GLEY']",17140
DAGON,"['D EY', 'G AH N']","['DA', 'GON']",102202
DAGOSTINO,"['D AA', 'G OW S', 'T IY', 'N OW']","['DA', 'GOS', 'TI', 'NO']",16149
DAH,['D AH'],['DAH'],591493
DAHL,['D AA L'],['DAHL'],1288812
DAHLBERG,"['D AA L', 'B ER G']",['DAHLBERG'],103565
DAHLGREN,"['D AE L', 'G R IH N']",['DAHLGREN'],287909
DAHLKE,['D AA L K'],['DAHLKE'],28669
DAHLMAN,"['D AA L', 'M AH N']",['DAHLMAN'],32878
DAHLQUIST,"['D AA L', 'K W IH S T']",['DAHLQUIST'],59445
DAHLSTROM,"['D AA L S', 'T R AH M']",['DAHLSTROM'],53191
DAHM,['D AE M'],['DAHM'],55687
DAHMS,['D AA M Z'],['DAHMS'],24429
DAHN,['D AE N'],['DAHN'],53831
DAI,['D AY'],['DAI'],1399309
DAIEI,"['D AY', 'EY']",['DAIEI'],63226
DAIGLE,"['D EY', 'G AH L']","['DAI', 'GLE']",187026
DAIGNEAULT,"['D EH', 'G N OW']","['DAIG', 'NEA', 'ULT']",20736
DAIICHI,"['D AY', 'IY', 'CH IY']","['DAI', 'I', 'CHI']",68810
DAIL,['D EY L'],['DAIL'],216176
DAIMLER,"['D EY', 'M L ER']","['DAIM', 'LER']",986105
DAIN,['D EY N'],['DAIN'],217079
DAINIPPON,"['D EY', 'N IH', 'P AA N']","['DAI', 'NI', 'PPON']",31432
DAIQUIRI,"['D AE', 'K ER', 'IY']","['DAI', 'QUIR', 'I']",108132
DAIRY,"['D EH R', 'IY']","['DAIR', 'Y']",8781961
DAIRYING,"['D EH R', 'IY', 'IH NG']","['DAIR', 'YING']",103847
DAIRYMEN,"['D EY R', 'IY', 'M AH N']","['DAIR', 'Y', 'MEN']",29528
DAIS,['D EY Z'],['DAIS'],185879
DAISEY,"['D EY', 'S IY']","['DAI', 'SEY']",50897
DAISHOWA,"['D EY', 'SH AW', 'AH']","['DAI', 'SHO', 'WA']",20970
DAK,['D AE K'],['DAK'],354800
DAKAR,"['D AA', 'K AA R']","['DA', 'KAR']",989205
DAKE,['D EY K'],['DAKE'],178255
DAKOTAS,"['D AH', 'K OW', 'T AH Z']","['DA', 'KO', 'TAS']",119852
DAL,['D AE L'],['DAL'],2237668
DALE,['D EY L'],['DALE'],9568925
DALGETY,"['D AE L', 'G EH', 'T IY']","['DAL', 'GE', 'TY']",56948
DALGLEISH,"['D AE L', 'G AH', 'L IH SH']","['DAL', 'GLEISH']",55601
DALL,['D AO L'],['DALL'],243031
DALLA,"['D AE', 'L AH']","['DA', 'LLA']",405683
DALLAIRE,"['D AA', 'L EH R']","['DA', 'LLAIRE']",67458
DALLARA,"['D AE', 'L AA R', 'AH']","['DA', 'LLAR', 'A']",77512
DALLAS,"['D AE', 'L AH S']","['DA', 'LLAS']",31528739
DALLEY,"['D AE', 'L IY']","['DA', 'LLEY']",57569
DALLIANCE,"['D AE', 'L IY', 'AH N S']","['DA', 'LLIA', 'NCE']",54200
DALLIED,"['D AE', 'L IY D']","['DA', 'LLIED']",14095
DALLY,"['D AE', 'L IY']","['DA', 'LLY']",142954
DALMATIANS,"['D AE L', 'M EY', 'SH AH N Z']","['DAL', 'MA', 'TIANS']",278484
DALRYMPLE,"['D AE', 'L R IH M', 'P AH L']","['DAL', 'RYM', 'PLE']",355788
DAM,['D AE M'],['DAM'],9204248
DAMAGE,"['D AE', 'M AH JH']","['DA', 'MAGE']",35529909
DAMAGES,"['D AE', 'M AH', 'JH AH Z']","['DA', 'MA', 'GES']",13463452
DAMARIS,"['D AH', 'M AA R', 'AH S']","['DA', 'MAR', 'IS']",74635
DAME,['D EY M'],['DAME'],5935872
DAMES,['D EY M Z'],"['DA', 'MES']",384012
DAMIAN,"['D EY', 'M IY', 'AH N']","['DA', 'MIAN']",1242944
DAMIETTA,"['D AE', 'M IY', 'EH', 'T AH']","['DA', 'MIE', 'TTA']",18148
DAMM,['D AE M'],['DAMM'],249621
DAMMAM,"['D AE', 'M AH M']","['DA', 'MMAM']",80569
DAMMAN,"['D AE', 'M AH N']","['DA', 'MMAN']",14621
DAMMANN,"['D AE', 'M AH N']","['DA', 'MMANN']",26701
DAMME,['D AE M'],"['DA', 'MME']",264150
DAMMED,['D AE M D'],"['DA', 'MMED']",99146
DAMMING,"['D AE', 'M IH NG']","['DA', 'MMING']",72609
DAMMIT,"['D AE', 'M IH T']","['DA', 'MMIT']",866034
DAMN,['D AE M'],['DAMN'],11016467
DAMNATION,"['D AE', 'M N EY', 'SH AH N']","['DAM', 'NA', 'TION']",414406
DAMNS,['D AE M Z'],['DAMNS'],26728
DAMOCLES,"['D AE', 'M AH', 'K L IY Z']","['DA', 'MO', 'CLES']",70243
DAMONS,"['D EY', 'M AH N Z']","['DA', 'MONS']",13484
DAMOUR,"['D AH', 'M UH R']","['DA', 'MOUR']",25807
DAMP,['D AE M P'],['DAMP'],1877710
DAMPED,['D AE M P T'],"['DAM', 'PED']",265851
DAMPENED,"['D AE M', 'P AH N D']","['DAM', 'PE', 'NED']",206769
DAMPENING,"['D AE M', 'P AH', 'N IH NG']","['DAM', 'PE', 'NING']",251611
DAMPNESS,"['D AE M', 'P N IH S']",['DAMPNESS'],152156
DAMPS,['D AE M P S'],['DAMPS'],23436
DAMS,['D AE M Z'],['DAMS'],2178745
DAMSEL,"['D AE M', 'Z AH L']","['DA', 'MSEL']",291200
DAMSON,"['D AE M', 'S AH N']","['DA', 'MSON']",42101
DAN,['D AE N'],['DAN'],28401202
DANBURY,"['D AE N', 'B ER', 'IY']","['DAN', 'BUR', 'Y']",1399025
DANCA,"['D AA NG', 'K AH']","['DA', 'NCA']",14511
DANCE,['D AE N S'],"['DA', 'NCE']",51147967
DANCED,['D AE N S T'],"['DA', 'NCED']",1248001
DANCER,"['D AE N', 'S ER']","['DA', 'NCER']",4109747
DANCERS,"['D AE N', 'S ER Z']","['DA', 'NCERS']",4037631
DANCES,"['D AE N', 'S AH Z']","['DA', 'NCES']",3302142
DANCEY,"['D AE N', 'S IY']","['DA', 'NCEY']",39303
DANCING,"['D AE N', 'S IH NG']","['DA', 'NCING']",14310606
DANCY,"['D AE N', 'S IY']","['DA', 'NCY']",104815
DANDRIDGE,"['D AE N', 'D R IH JH']","['DAN', 'DRID', 'GE']",163753
DANDRUFF,"['D AE N', 'D R AH F']","['DAN', 'DRUFF']",394109
DANDY,"['D AE N', 'D IY']","['DAN', 'DY']",1098188
DANE,['D EY N'],['DANE'],2678063
DANEK,"['D AE', 'N IH K']","['DA', 'NEK']",28803
DANELLE,"['D AH', 'N EH L']","['DANE', 'LLE']",83099
DANESE,"['D AA', 'N EY', 'Z IY']","['DA', 'NESE']",59261
DANG,['D AE NG'],['DANG'],1126793
